,Edad,Género,Ingresos,Altura,Ciudad,Nivel_Educación,Hijos
54264,91,F,85280,1.72,Chicago,Master,1
54265,55,M,44345,1.9,Houston,None,5
54266,73,M,32146,1.73,Chicago,None,5
54267,58,F,34280,1.79,Chicago,Master,3
54268,-5,,169654,1.95,,mastre,-3
54269,40,F,70136,1.97,New York,Master,1
54270,72,M,89836,1.78,Los Angeles,Bachelor,2
54271,98,M,21174,1.72,Houston,Master,1
54272,90,F,96474,1.9,Houston,Master,3
54273,50,M,44537,1.8,Houston,Master,0
54274,75,M,42373,1.94,Los Angeles,None,2
54275,63,F,86545,1.87,Houston,None,4
54276,71,M,70305,1.76,Los Angeles,Master,2
54277,39,M,42660,1.86,New York,PhD,0
54278,68,F,38041,1.92,New York,Bachelor,2
54279,62,F,35454,1.55,Chicago,None,2
54280,74,M,93484,1.58,Chicago,Master,1
54281,97,F,85430,1.83,Houston,None,1
54282,186,,-1264,1.71,,Bachelors,-5
54283,81,M,56617,1.52,Los Angeles,PhD,0
54284,78,M,40014,1.92,Los Angeles,None,2
54285,-7,,-1649,2.0,,mastre,-4
54286,95,F,41364,1.69,New York,Bachelor,2
54287,26,M,87425,1.95,New York,Bachelor,4
54288,11,M,91333,1.76,Los Angeles,Bachelor,3
54289,-9,,-1406,1.91,,mastre,-4
54290,55,F,49949,1.55,Phoenix,None,4
54291,29,F,45315,1.55,Houston,Bachelor,5
54292,174,,153391,1.54,,no education,-1
54293,45,M,36333,1.97,Los Angeles,Bachelor,0
54294,21,M,84991,1.69,Chicago,Master,3
54295,64,F,80314,1.58,Chicago,Bachelor,2
54296,81,M,66581,1.94,Phoenix,None,2
54297,7,F,21689,1.98,Chicago,None,2
54298,-3,,-1548,1.9,,Bachelors,-4
54299,91,F,96672,1.55,Phoenix,Bachelor,3
54300,27,M,72552,1.96,Houston,Master,0
54301,50,M,39863,1.76,Houston,PhD,1
54302,74,F,80114,1.8,Houston,Master,0
54303,24,M,55627,1.52,Houston,Master,2
54304,24,M,23290,1.82,Los Angeles,Master,0
54305,98,M,71255,1.68,Phoenix,PhD,5
54306,-3,,-1523,1.95,,mastre,-2
54307,73,F,27473,1.52,New York,Bachelor,1
54308,94,M,30674,1.86,Chicago,Master,5
54309,11,M,68413,1.5,Houston,PhD,1
54310,55,M,93384,1.74,Phoenix,Bachelor,4
54311,33,M,30773,1.66,Phoenix,Master,1
54312,18,F,67454,1.92,Chicago,Master,5
54313,31,F,78489,1.63,Chicago,Master,4
54314,1,M,75764,1.81,Chicago,None,0
54315,16,M,28378,1.79,Los Angeles,PhD,0
54316,18,F,42045,1.93,Los Angeles,PhD,4
54317,62,M,86707,1.81,Phoenix,None,2
54318,37,F,40059,1.52,Phoenix,None,2
54319,52,M,20082,1.51,Los Angeles,PhD,5
54320,76,F,35351,1.71,Houston,Bachelor,2
54321,92,M,98545,1.89,Phoenix,Master,3
54322,99,F,99886,1.92,New York,PhD,4
54323,2,F,66187,1.7,Chicago,Master,4
54324,15,F,21000,1.71,Chicago,None,3
54325,63,F,94169,1.98,Phoenix,None,2
54326,162,,169371,1.97,,Bachelors,-4
54327,27,F,60671,1.82,Houston,None,2
54328,14,M,71172,1.65,Houston,Bachelor,4
54329,97,F,55960,1.88,New York,None,5
54330,78,M,83923,1.75,Phoenix,Master,4
54331,12,M,93406,1.68,Houston,None,5
54332,74,M,34816,2.0,Chicago,Bachelor,3
54333,65,F,75603,1.57,New York,PhD,3
54334,55,M,57372,1.54,New York,Master,4
54335,32,M,91447,1.87,Phoenix,PhD,0
54336,60,M,40543,1.97,Houston,PhD,4
54337,88,M,34561,1.89,Phoenix,None,5
54338,84,M,41964,1.78,Chicago,Bachelor,3
54339,3,F,74243,1.6,New York,PhD,1
54340,68,F,68958,1.68,Phoenix,Master,3
54341,47,M,53599,1.86,Phoenix,Master,2
54342,86,M,45043,1.54,Los Angeles,Bachelor,5
54343,45,M,54621,1.61,New York,None,3
54344,-10,,-1866,1.95,,Bachelors,-4
54345,50,M,43209,1.84,Chicago,PhD,3
54346,1,F,65900,1.83,Los Angeles,None,2
54347,54,M,82950,1.51,New York,PhD,0
54348,20,M,78730,1.64,New York,None,0
54349,23,M,50955,1.51,Chicago,None,1
54350,25,M,67654,1.58,Houston,Master,3
54351,2,F,34627,1.91,Houston,Master,4
54352,53,F,75815,1.93,Chicago,Master,5
54353,25,F,61673,1.5,Phoenix,PhD,0
54354,45,F,70073,1.83,Houston,Bachelor,5
54355,54,M,69737,1.8,Houston,Master,5
54356,61,F,71815,1.72,Phoenix,None,3
54357,27,F,70380,1.7,Houston,Bachelor,1
54358,83,F,83573,1.6,Los Angeles,Master,5
54359,95,M,89514,1.89,Phoenix,Master,2
54360,46,F,59485,1.95,Chicago,PhD,4
54361,63,M,65159,1.77,Chicago,PhD,0
54362,59,M,40928,1.79,Chicago,None,5
54363,48,M,52012,1.93,Chicago,None,1
54364,51,F,38345,1.71,Phoenix,Bachelor,3
54365,80,M,49690,1.99,Los Angeles,None,2
54366,94,M,76943,1.89,Chicago,PhD,5
54367,38,F,92198,1.51,New York,Master,1
54368,22,M,33043,1.96,Los Angeles,Master,4
54369,99,F,47903,1.63,Houston,PhD,2
54370,78,M,39419,1.64,Chicago,Master,3
54371,67,F,89244,1.56,Chicago,None,0
54372,40,F,54841,1.57,Los Angeles,Bachelor,0
54373,9,F,27366,1.51,Chicago,Master,4
54374,-1,,-1909,1.84,,mastre,-3
54375,39,F,82386,1.69,Los Angeles,Master,1
54376,2,F,31195,1.69,Houston,PhD,1
54377,91,M,78900,1.74,Phoenix,Master,5
54378,5,M,27364,1.86,Los Angeles,Bachelor,1
54379,28,M,33395,1.97,Phoenix,Bachelor,2
54380,96,M,62787,1.55,Los Angeles,None,5
54381,21,F,22362,1.77,Phoenix,Bachelor,5
54382,61,F,72372,1.63,Los Angeles,Master,3
54383,27,M,76364,1.96,Los Angeles,Master,4
54384,3,M,92272,1.92,Chicago,Bachelor,4
54385,28,F,43736,1.78,Chicago,None,1
54386,97,M,55242,1.99,Los Angeles,None,0
54387,17,M,88874,1.71,Houston,PhD,1
54388,40,F,27530,1.99,Chicago,Bachelor,3
54389,99,M,24330,1.97,Los Angeles,None,0
54390,68,F,89943,1.99,Houston,Master,1
54391,23,M,61893,1.76,Phoenix,Bachelor,0
54392,91,F,21984,1.5,New York,PhD,1
54393,57,F,71324,1.66,Los Angeles,None,3
54394,39,F,57449,1.93,New York,Bachelor,5
54395,190,,-1024,1.78,,mastre,-5
54396,49,M,25892,1.57,Phoenix,None,5
54397,27,F,33608,1.84,New York,PhD,4
54398,-8,,155539,1.74,,mastre,-3
54399,42,M,46255,1.57,Houston,Bachelor,1
54400,17,F,80820,1.93,New York,None,3
54401,88,M,28293,1.69,Houston,PhD,4
54402,93,F,98181,1.63,Chicago,Master,3
54403,30,F,40534,1.82,Los Angeles,Master,4
54404,44,F,43863,1.68,New York,Master,3
54405,53,M,21117,1.73,Chicago,None,4
54406,11,M,32506,1.75,Houston,Bachelor,5
54407,15,F,26068,1.76,Houston,None,5
54408,168,,198296,1.83,,mastre,-3
54409,66,M,27353,1.77,Chicago,None,2
54410,89,F,72749,1.74,Phoenix,PhD,2
54411,97,M,38545,1.89,New York,Bachelor,3
54412,-7,,-1617,1.67,,no education,-1
54413,2,F,30730,1.63,Los Angeles,None,4
54414,32,M,43351,1.82,Houston,None,5
54415,70,F,61517,1.78,New York,None,0
54416,1,F,44201,1.86,Los Angeles,Master,0
54417,88,F,74711,1.53,Phoenix,Bachelor,5
54418,55,M,85572,1.6,Phoenix,None,1
54419,87,M,51399,1.98,Houston,Master,3
54420,91,M,33457,1.53,Phoenix,Bachelor,5
54421,93,F,63795,1.52,Chicago,None,3
54422,75,M,55219,1.76,Phoenix,Bachelor,1
54423,43,F,27100,1.89,Houston,PhD,0
54424,65,F,67431,1.97,Los Angeles,Bachelor,5
54425,86,M,53384,1.9,Los Angeles,Master,2
54426,53,M,87592,1.79,Los Angeles,PhD,2
54427,18,M,87430,1.5,Houston,PhD,2
54428,85,M,87243,1.82,Chicago,Bachelor,5
54429,167,,-1402,1.65,,Bachelors,-1
54430,72,M,31735,1.61,New York,Master,0
54431,-3,,-1668,1.63,,pHd,-2
54432,194,,-1066,1.7,,no education,-4
54433,84,M,96759,1.65,Houston,Bachelor,5
54434,86,F,62872,1.98,Phoenix,None,5
54435,9,F,53622,2.0,Phoenix,Master,5
54436,91,M,77228,1.95,New York,PhD,2
54437,14,F,79663,1.99,Houston,PhD,2
54438,13,M,36885,1.96,Chicago,None,1
54439,84,M,45202,1.86,Los Angeles,PhD,0
54440,21,M,33196,1.75,New York,Master,3
54441,196,,163957,1.99,,mastre,-4
54442,98,M,27807,1.63,Houston,Master,5
54443,11,F,52236,1.77,Chicago,PhD,2
54444,60,M,88992,1.95,Los Angeles,None,3
54445,63,F,43843,1.79,Phoenix,PhD,5
54446,78,M,39413,1.59,Chicago,PhD,1
54447,164,,-2000,1.81,,pHd,-5
54448,27,F,85781,1.59,Chicago,Bachelor,4
54449,82,M,77823,1.55,Chicago,None,1
54450,51,M,80599,1.95,Houston,None,4
54451,55,F,83191,1.73,Houston,PhD,4
54452,50,M,47667,1.67,Chicago,Master,2
54453,51,M,30450,1.8,Phoenix,PhD,0
54454,30,F,66319,1.6,Chicago,Bachelor,3
54455,51,M,69199,1.51,Houston,Bachelor,4
54456,84,F,80201,1.62,Chicago,PhD,1
54457,93,M,42020,1.63,Houston,Bachelor,4
54458,79,F,27530,1.59,Phoenix,PhD,0
54459,152,,-1221,1.95,,mastre,-3
54460,62,F,88209,1.66,Phoenix,PhD,5
54461,23,M,41085,1.9,Los Angeles,None,5
54462,65,F,86897,1.86,Houston,None,2
54463,10,M,77992,1.61,Houston,None,3
54464,84,F,24472,1.54,Los Angeles,Master,4
54465,32,F,22695,1.73,Houston,None,4
54466,21,F,54792,1.94,Houston,Bachelor,4
54467,54,F,72847,1.62,Phoenix,None,1
54468,42,F,27927,1.82,Chicago,Master,4
54469,75,M,52628,1.69,Houston,Bachelor,2
54470,66,F,67127,1.73,Chicago,Master,1
54471,36,F,34881,1.87,Los Angeles,None,5
54472,44,F,52230,1.72,Phoenix,PhD,2
54473,-1,,-1018,1.8,,pHd,-4
54474,25,F,45787,1.8,Chicago,Master,5
54475,26,F,41321,1.83,Los Angeles,None,4
54476,88,M,87854,1.86,Los Angeles,Master,0
54477,63,M,50551,1.52,New York,Master,0
54478,79,F,49071,1.59,Phoenix,Bachelor,2
54479,7,F,63693,1.69,New York,PhD,4
54480,92,M,69959,1.86,Chicago,Master,4
54481,23,M,94261,1.63,Phoenix,None,0
54482,86,F,63774,1.95,Houston,Bachelor,3
54483,85,M,67669,1.57,Los Angeles,PhD,2
54484,77,F,99033,1.52,Los Angeles,PhD,2
54485,36,M,62126,1.65,Houston,Bachelor,3
54486,4,M,62504,1.98,Chicago,PhD,1
54487,29,M,92086,1.67,Phoenix,None,2
54488,63,M,41916,1.83,Houston,None,2
54489,47,F,28422,1.81,Houston,Bachelor,4
54490,28,F,71784,1.68,Chicago,None,3
54491,45,M,82185,1.85,Los Angeles,None,5
54492,82,M,60067,1.85,Chicago,Bachelor,3
54493,89,F,66870,1.71,Los Angeles,Bachelor,5
54494,26,F,50845,1.78,Los Angeles,Bachelor,5
54495,86,M,46720,1.69,Phoenix,None,1
54496,177,,187341,1.59,,no education,-5
54497,14,F,21889,1.76,Houston,PhD,4
54498,85,F,48240,1.59,Phoenix,None,3
54499,26,F,95146,1.63,Phoenix,Master,0
54500,20,F,26573,1.55,Houston,Master,4
54501,91,F,78924,1.89,Phoenix,PhD,0
54502,33,F,99091,1.75,Phoenix,PhD,2
54503,95,F,70583,1.8,Phoenix,PhD,2
54504,44,F,63511,1.58,New York,Bachelor,3
54505,17,M,54498,1.62,Phoenix,None,2
54506,89,F,93492,1.65,Houston,PhD,2
54507,58,M,91179,1.72,Phoenix,Bachelor,4
54508,89,F,21038,1.74,New York,Master,5
54509,43,M,74461,1.77,Houston,None,5
54510,54,M,93918,1.69,Chicago,PhD,1
54511,58,F,27463,1.87,Houston,PhD,1
54512,13,M,88270,1.72,New York,Bachelor,0
54513,75,F,84364,1.63,Chicago,PhD,0
54514,81,M,91047,1.78,New York,Bachelor,0
54515,44,F,53856,1.72,Phoenix,PhD,2
54516,7,M,99275,1.7,Phoenix,Master,0
54517,94,F,93413,1.65,Houston,PhD,5
54518,32,F,74006,1.78,Chicago,None,4
54519,7,M,39124,1.84,New York,Bachelor,3
54520,48,M,93165,1.79,Houston,PhD,4
54521,52,F,22573,1.94,Los Angeles,None,2
54522,65,F,38535,1.63,New York,Bachelor,2
54523,-3,,176672,1.98,,no education,-1
54524,72,M,24395,1.69,Los Angeles,None,2
54525,8,F,74137,1.88,Houston,Bachelor,0
54526,59,F,28576,1.84,New York,None,2
54527,9,F,87908,1.83,Houston,Master,5
54528,17,M,87977,1.56,Phoenix,Master,0
54529,90,M,25744,1.97,Houston,Bachelor,1
54530,-3,,-1866,1.9,,Bachelors,-1
54531,-1,,-1630,1.94,,mastre,-3
54532,43,M,29095,1.85,Phoenix,Bachelor,0
54533,20,F,93489,1.93,Los Angeles,Master,0
54534,37,F,54194,1.88,Houston,Bachelor,4
54535,80,F,90714,1.73,New York,Bachelor,4
54536,38,M,80196,1.97,New York,PhD,1
54537,70,M,58535,1.81,Houston,PhD,5
54538,78,F,91284,1.8,Chicago,PhD,4
54539,10,M,89938,1.68,Los Angeles,None,5
54540,65,F,83745,1.74,Chicago,Bachelor,5
54541,46,F,60479,1.76,Phoenix,None,4
54542,21,M,36876,1.63,Houston,Master,3
54543,93,F,86904,1.61,Houston,PhD,1
54544,77,M,29403,1.67,Los Angeles,Master,4
54545,152,,197686,1.74,,Bachelors,-5
54546,31,F,22331,1.59,Chicago,None,3
54547,65,F,51702,1.92,Phoenix,Bachelor,1
54548,65,F,37913,1.8,Los Angeles,None,4
54549,22,M,24241,1.55,Houston,Master,3
54550,1,F,60262,1.88,Houston,Bachelor,3
54551,92,M,57047,1.78,Phoenix,Master,1
54552,10,M,41195,1.68,New York,None,1
54553,42,F,34095,1.98,Houston,Master,5
54554,16,F,95544,1.99,New York,PhD,2
54555,36,F,77305,1.54,New York,Master,1
54556,76,M,55741,1.92,Chicago,None,3
54557,60,M,85444,1.51,Chicago,PhD,4
54558,57,M,51026,1.96,Phoenix,Bachelor,0
54559,64,M,37799,1.63,New York,Bachelor,3
54560,53,F,36656,1.87,Houston,PhD,4
54561,35,F,58685,1.6,Phoenix,Bachelor,4
54562,74,M,54469,1.53,Chicago,Master,3
54563,12,F,50504,1.79,New York,PhD,3
54564,32,M,76789,1.88,Chicago,Master,5
54565,52,M,71085,1.95,Los Angeles,PhD,2
54566,157,,-1413,1.78,,mastre,-2
54567,11,F,49102,1.67,Chicago,None,4
54568,53,F,96077,1.82,Chicago,Master,1
54569,46,F,49309,1.85,Houston,Bachelor,1
54570,57,M,73374,1.79,Phoenix,Master,5
54571,53,F,70618,1.61,Houston,Master,0
54572,45,F,85557,1.72,Chicago,Master,3
54573,18,F,83090,1.9,Houston,PhD,3
54574,66,F,61673,1.52,Los Angeles,Bachelor,4
54575,22,M,23347,1.82,New York,None,0
54576,18,M,53988,1.91,New York,None,0
54577,91,M,32557,1.51,Phoenix,Master,4
54578,97,F,86012,1.62,New York,Bachelor,4
54579,50,M,25351,1.52,Phoenix,PhD,0
54580,14,F,90031,1.75,Houston,None,0
54581,-3,,197130,1.64,,Bachelors,-4
54582,-10,,-1259,1.77,,pHd,-3
54583,42,F,56719,1.96,New York,Bachelor,0
54584,85,M,29714,1.65,Los Angeles,PhD,3
54585,35,F,31400,1.75,Houston,PhD,4
54586,-6,,151827,1.52,,Bachelors,-4
54587,73,M,65031,1.76,New York,Bachelor,0
54588,86,M,95475,1.71,Chicago,Bachelor,5
54589,4,M,48593,1.56,New York,Master,1
54590,17,F,37359,1.8,Houston,PhD,4
54591,73,F,89811,1.71,Los Angeles,Master,3
54592,40,M,49726,1.52,Chicago,Master,5
54593,72,F,67847,1.64,New York,PhD,3
54594,34,M,62578,1.82,Los Angeles,PhD,0
54595,75,F,78931,1.7,Phoenix,Bachelor,1
54596,100,F,78383,1.55,New York,Master,0
54597,38,M,97755,1.72,Chicago,Bachelor,5
54598,25,F,51794,1.9,New York,Bachelor,4
54599,86,M,82196,1.56,Houston,None,5
54600,96,M,90360,1.61,Chicago,Bachelor,5
54601,-9,,-1090,1.73,,pHd,-5
54602,95,F,39695,1.97,Chicago,Master,4
54603,41,F,36185,1.9,New York,Bachelor,0
54604,59,M,59698,1.91,Los Angeles,PhD,0
54605,62,M,65439,1.79,Chicago,None,0
54606,53,M,62284,1.75,Phoenix,Master,1
54607,51,M,39084,1.7,Phoenix,Master,2
54608,10,M,80824,1.6,New York,Bachelor,1
54609,-7,,157712,1.62,,pHd,-3
54610,31,F,31131,1.67,Los Angeles,None,3
54611,-3,,198068,1.83,,mastre,-4
54612,69,F,31154,1.72,Los Angeles,Master,4
54613,56,M,51190,1.64,Chicago,Master,1
54614,157,,-1165,1.86,,pHd,-4
54615,81,F,39084,1.79,Chicago,PhD,1
54616,44,M,71024,1.88,New York,None,3
54617,3,F,37462,1.88,Chicago,PhD,0
54618,100,F,34449,1.67,Los Angeles,Master,1
54619,95,M,45555,1.99,Houston,PhD,4
54620,5,M,68640,1.76,Phoenix,PhD,0
54621,91,M,92925,1.69,Houston,None,4
54622,75,F,40846,1.97,Los Angeles,Master,3
54623,12,F,69768,1.62,Phoenix,PhD,1
54624,90,F,59924,1.84,Houston,Bachelor,1
54625,48,M,43521,1.99,Houston,Master,0
54626,77,F,56125,1.6,New York,PhD,1
54627,45,F,20733,1.98,Houston,PhD,0
54628,93,F,25390,1.67,Chicago,PhD,4
54629,52,F,27283,1.95,Chicago,None,1
54630,96,F,39769,1.64,Chicago,Master,4
54631,178,,-1173,1.52,,no education,-1
54632,66,M,44618,1.91,Houston,None,4
54633,25,F,94844,1.92,Chicago,PhD,5
54634,19,M,33769,1.62,Houston,PhD,5
54635,27,M,96403,1.72,Los Angeles,PhD,0
54636,73,F,84762,1.86,Phoenix,Bachelor,4
54637,90,M,56558,1.98,Phoenix,PhD,3
54638,84,F,20670,1.87,Chicago,Bachelor,5
54639,95,F,89421,1.92,Houston,PhD,5
54640,98,F,78129,1.87,Chicago,Bachelor,5
54641,47,M,92700,1.73,Houston,None,2
54642,97,M,93623,1.92,Houston,Master,5
54643,76,M,40690,1.52,Los Angeles,Bachelor,4
54644,97,M,71645,1.71,Los Angeles,Bachelor,4
54645,25,F,82267,1.5,Los Angeles,Bachelor,1
54646,50,M,77514,1.55,New York,None,4
54647,2,F,68966,1.69,Houston,PhD,3
54648,15,F,58716,1.86,New York,Bachelor,5
54649,75,M,35291,1.51,Houston,Master,2
54650,100,F,22392,1.83,Phoenix,Master,2
54651,37,M,52807,1.78,Phoenix,None,2
54652,12,M,84839,1.99,Los Angeles,Bachelor,0
54653,20,F,83949,1.98,Los Angeles,PhD,3
54654,82,F,48678,1.66,Phoenix,PhD,3
54655,163,,-1880,1.88,,mastre,-3
54656,4,F,75122,1.64,Phoenix,Bachelor,5
54657,-1,,161904,1.58,,mastre,-2
54658,50,M,52458,1.74,Houston,Bachelor,3
54659,14,M,27270,1.6,Phoenix,PhD,3
54660,72,F,58853,1.65,New York,None,5
54661,100,M,91007,1.59,Phoenix,Bachelor,3
54662,42,M,37460,1.92,Chicago,PhD,1
54663,86,M,83926,1.54,Houston,Master,3
54664,30,F,50404,1.83,Los Angeles,PhD,2
54665,53,M,26786,1.78,Los Angeles,Master,1
54666,5,M,97412,1.7,New York,PhD,5
54667,91,F,60824,1.71,Chicago,None,0
54668,68,M,57549,1.7,Chicago,Bachelor,4
54669,64,M,96913,1.58,Chicago,None,5
54670,69,M,30781,1.65,Phoenix,None,4
54671,6,M,92698,1.54,Houston,Bachelor,2
54672,57,F,21998,1.74,Los Angeles,None,0
54673,18,F,25724,1.7,Phoenix,Master,3
54674,1,M,63744,1.88,Houston,Bachelor,2
54675,86,M,45741,1.98,Los Angeles,None,1
54676,18,M,80005,1.51,Houston,Bachelor,3
54677,4,M,66803,1.89,Phoenix,Master,1
54678,-7,,-1300,1.9,,Bachelors,-1
54679,82,F,60837,1.52,Los Angeles,None,4
54680,92,F,39104,1.96,New York,PhD,3
54681,28,M,91127,1.5,Houston,Bachelor,1
54682,71,F,53380,1.81,Los Angeles,PhD,0
54683,71,M,27528,1.8,New York,PhD,3
54684,13,M,25680,1.97,Houston,None,3
54685,9,M,46174,1.78,Chicago,Bachelor,3
54686,21,F,81325,1.96,Houston,PhD,1
54687,2,M,99116,1.67,Chicago,None,3
54688,98,M,91623,1.56,Phoenix,PhD,4
54689,74,M,25048,1.94,Phoenix,PhD,0
54690,80,F,67101,1.57,New York,PhD,1
54691,55,M,79606,1.99,Chicago,PhD,5
54692,51,F,81938,1.76,Houston,Bachelor,3
54693,179,,-1411,1.86,,mastre,-1
54694,55,F,61206,1.88,Chicago,PhD,1
54695,29,F,45044,1.65,Phoenix,PhD,0
54696,57,F,93009,1.95,Phoenix,Master,1
54697,21,M,51394,1.94,Los Angeles,Bachelor,0
54698,3,F,24897,1.51,Phoenix,PhD,4
54699,-10,,-1397,1.59,,mastre,-4
54700,185,,-1770,1.53,,no education,-2
54701,170,,-1811,1.54,,pHd,-5
54702,29,F,57871,1.91,New York,Bachelor,5
54703,38,F,61062,1.91,New York,PhD,2
54704,100,M,22897,1.54,Los Angeles,Bachelor,4
54705,33,F,67773,1.78,Phoenix,Master,1
54706,65,F,88067,1.75,Houston,Master,4
54707,29,F,91354,1.65,Chicago,Master,1
54708,49,F,64035,1.87,Chicago,None,0
54709,47,F,57651,1.75,New York,Bachelor,3
54710,54,M,31063,1.59,Houston,Master,4
54711,62,M,89626,1.8,Phoenix,Bachelor,0
54712,1,M,90502,1.83,Chicago,PhD,0
54713,59,M,25452,1.96,Phoenix,None,2
54714,-10,,194270,1.71,,mastre,-2
54715,13,M,33485,1.5,Chicago,Bachelor,1
54716,75,M,41967,1.7,Chicago,Bachelor,5
54717,81,F,31255,1.57,Chicago,Bachelor,1
54718,90,M,83361,1.7,Houston,Bachelor,0
54719,1,M,33722,1.6,New York,Master,4
54720,45,F,68193,1.54,Phoenix,PhD,4
54721,52,F,45606,1.65,New York,PhD,0
54722,85,M,60096,1.52,Phoenix,PhD,2
54723,42,F,87998,1.61,New York,None,0
54724,156,,-1762,1.83,,no education,-3
54725,37,M,30929,1.89,Chicago,Master,5
54726,25,M,50138,1.76,Phoenix,Bachelor,1
54727,76,F,45422,1.69,Phoenix,Master,0
54728,53,F,71639,1.9,Houston,None,0
54729,63,F,70590,1.61,Chicago,None,0
54730,62,F,22777,1.92,Chicago,PhD,3
54731,5,M,75800,1.97,New York,Master,2
54732,41,F,84275,1.51,Houston,None,3
54733,34,F,85441,1.53,Los Angeles,PhD,5
54734,51,F,52968,2.0,New York,Master,0
54735,58,F,58382,1.67,Chicago,Bachelor,3
54736,26,M,58221,1.67,Houston,PhD,0
54737,77,M,41376,1.69,New York,Master,5
54738,32,F,62048,1.77,Houston,Bachelor,4
54739,10,F,55242,1.54,Los Angeles,None,4
54740,-5,,181822,1.93,,no education,-1
54741,33,M,80586,1.69,New York,Bachelor,2
54742,93,F,24632,1.55,Chicago,Master,2
54743,77,F,56799,1.56,Phoenix,PhD,5
54744,1,M,99807,1.96,Los Angeles,Bachelor,1
54745,76,F,75625,1.99,Houston,Bachelor,2
54746,96,M,66277,1.59,Chicago,None,0
54747,44,M,38464,1.6,Los Angeles,None,0
54748,35,F,35899,1.79,Houston,Bachelor,4
54749,55,F,60945,1.68,Houston,None,5
54750,71,M,74226,1.78,Houston,Master,4
54751,84,M,52410,1.77,New York,Master,5
54752,69,F,99477,1.97,Los Angeles,Master,0
54753,64,M,29948,1.61,Los Angeles,Bachelor,5
54754,96,F,23656,1.92,New York,PhD,5
54755,31,M,37592,1.87,Los Angeles,Master,5
54756,92,F,98500,1.62,Phoenix,Master,2
54757,85,M,91628,1.95,Los Angeles,None,3
54758,7,F,50306,1.86,Chicago,PhD,3
54759,97,F,54592,1.73,Los Angeles,PhD,1
54760,46,F,24253,1.9,Houston,Bachelor,4
54761,67,F,59488,1.53,Los Angeles,Bachelor,1
54762,185,,181380,1.94,,no education,-3
54763,55,M,24850,1.96,Chicago,Bachelor,3
54764,-6,,165848,1.89,,Bachelors,-3
54765,16,M,96751,1.85,Houston,Bachelor,1
54766,8,F,54534,1.57,New York,None,4
54767,21,M,24248,1.58,Phoenix,None,4
54768,43,M,95221,1.55,Houston,Master,4
54769,28,F,89224,1.61,Phoenix,PhD,1
54770,13,F,29581,1.75,Houston,None,5
54771,18,F,87117,1.78,Chicago,Master,5
54772,170,,182965,1.89,,no education,-3
54773,23,M,75407,1.76,New York,Bachelor,2
54774,55,M,30453,1.77,Phoenix,Master,1
54775,54,F,51302,1.7,Phoenix,Master,5
54776,17,F,41766,1.58,Phoenix,Bachelor,4
54777,41,M,92631,1.71,Los Angeles,None,1
54778,35,M,61284,1.63,Los Angeles,Bachelor,4
54779,64,F,98606,1.78,Los Angeles,PhD,4
54780,100,F,28299,1.76,Houston,Master,2
54781,66,M,85507,1.69,Houston,None,3
54782,7,M,29086,1.75,Houston,Master,1
54783,88,F,40830,1.78,Los Angeles,Bachelor,4
54784,5,M,49031,1.97,New York,None,3
54785,73,M,92113,1.78,Chicago,Bachelor,2
54786,42,F,72635,1.94,Houston,None,0
54787,-2,,165681,1.6,,pHd,-5
54788,-8,,164880,1.6,,Bachelors,-4
54789,40,M,57071,1.73,Chicago,Master,1
54790,2,F,75209,1.51,New York,PhD,3
54791,12,M,51600,1.5,New York,Master,5
54792,100,F,84188,1.64,New York,PhD,1
54793,-6,,-1419,1.53,,no education,-2
54794,50,M,74333,1.99,Chicago,Bachelor,0
54795,16,F,33573,1.68,New York,None,2
54796,41,F,55486,1.57,Phoenix,Bachelor,3
54797,189,,176962,1.63,,pHd,-4
54798,60,F,72949,1.75,Houston,Bachelor,1
54799,99,F,60328,1.65,Los Angeles,Bachelor,0
54800,94,M,47877,1.83,Chicago,Master,5
54801,2,F,38418,1.79,Houston,PhD,5
54802,6,F,96868,1.82,New York,PhD,1
54803,4,M,20788,1.69,Phoenix,Master,2
54804,10,F,60523,1.68,Los Angeles,None,2
54805,75,M,62196,1.64,Phoenix,PhD,0
54806,86,F,73883,1.61,Houston,None,0
54807,8,M,36143,1.88,Phoenix,Bachelor,3
54808,5,M,21738,1.79,Chicago,PhD,4
54809,58,M,38319,1.77,New York,None,1
54810,27,M,93165,1.86,New York,PhD,4
54811,67,F,29066,1.56,Chicago,Master,0
54812,65,F,32951,1.56,New York,Master,0
54813,41,M,62959,1.53,Phoenix,PhD,5
54814,33,F,29613,1.59,Houston,PhD,0
54815,51,F,76443,1.97,Phoenix,PhD,0
54816,57,M,57112,1.7,Phoenix,Bachelor,1
54817,98,M,78673,1.93,Los Angeles,Master,0
54818,91,F,77081,1.83,Los Angeles,PhD,5
54819,30,F,22554,1.68,Chicago,Bachelor,4
54820,81,F,37563,1.56,Los Angeles,None,1
54821,40,F,63324,1.53,Phoenix,Master,3
54822,94,F,62565,1.73,Houston,None,1
54823,64,F,49311,2.0,Los Angeles,PhD,5
54824,37,F,47442,1.89,Los Angeles,Bachelor,2
54825,32,F,26576,1.59,Houston,None,0
54826,52,M,38384,1.54,Chicago,Bachelor,4
54827,97,M,68949,1.81,New York,PhD,2
54828,74,M,77882,1.66,Phoenix,PhD,0
54829,30,F,50196,1.61,Phoenix,None,4
